,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,위경도
21,유치원,명원유치원,부산광역시 강서구 명지국제6로 147 (명지동) 명원유치원,부산광역시 강서구 명지동 3405,35.09412838,128.9149102,부산광역시 강서구,부산강서,N,,,2022-03-20,35.09412838128.9149102
23,유치원,명일유치원(단설),부산광역시 강서구 명지국제5로 170-5 (명지동) 명일유치원(단설),부산광역시 강서구 명지동 3477-2,35.10951726,128.922704,부산광역시 강서구,부산강서,N,,,2022-03-20,35.10951726128.922704
25,유치원,명지국제유치원,부산광역시 강서구 명지국제7로 186 (명지동) 명지국제유치원,부산광역시 강서구 명지동 3428-2,35.09512861,128.9216749,부산광역시 강서구,부산강서,N,,,2022-03-20,35.09512861128.9216749
26,유치원,명지배화유치원,부산광역시 강서구 영강길 165 (명지동) 명지배화유치원,부산광역시 강서구 명지동 308,35.11183594,128.9237437,부산광역시 강서구,부산강서,N,,12,2022-03-20,35.11183594128.9237437
27,유치원,명지센텀유치원,부산광역시 강서구 명지오션시티9로 53 (명지동) 명지센텀유치원,부산광역시 강서구 명지동 3229-13,35.08864415,128.9026565,부산광역시 강서구,부산강서,N,,12,2022-03-20,35.08864415128.9026565
28,유치원,명지유치원(단설),부산광역시 강서구 명지국제6로 296 (명지동) 명지유치원,부산광역시 강서구 명지동 3385,35.10226077,128.9241172,부산광역시 강서구,부산강서,N,,,2022-03-20,35.10226077128.9241172
29,유치원,명지자연유치원,부산광역시 강서구 신호산단1로140번길 16-3 (신호동) 명지자연유치원,부산광역시 강서구 신호동 263-2,35.08047817,128.8788394,부산광역시 강서구,부산강서,N,,8,2022-03-20,35.08047817128.8788394
31,초등학교,명호초등학교,부산광역시 강서구 명지오션시티2로 41 (명지동) 명호초등학교,부산광역시 강서구 명지동 3232-6,35.08522707,128.9004096,부산광역시 강서구,부산강서,Y,2.0,16,2022-03-20,35.08522707128.9004096
33,어린이집,무궁화어린이집,부산광역시 강서구 명지국제7로 190 (명지동) 무궁화어린이집,부산광역시 강서구 명지동 3428-3,35.09510234,128.9219677,부산광역시 강서구,부산강서,N,,,2022-03-20,35.09510234128.9219677
34,초등학교,배영초등학교,부산광역시 강서구 공항로339번길 260 (대저2동) 배영초등학교,부산광역시 강서구 대저2동 4552,35.15020326,128.9453675,부산광역시 강서구,부산강서,N,,4~6,2022-03-20,35.15020326128.9453675
35,유치원,보광유치원,부산광역시 강서구 공항진입로 28 (대저2동) 보광유치원,부산광역시 강서구 대저2동 1845-1,35.18181108,128.9561575,부산광역시 강서구,부산강서,N,,35,2022-03-20,35.18181108128.9561575
36,특수학교,부산한솔학교,부산광역시 강서구 명지오션시티2로 86 (명지동) 부산한솔학교,부산광역시 강서구 명지동 3235-2,35.0813777,128.8986257,부산광역시 강서구,부산강서,Y,1.0,16,2022-03-20,35.0813777128.8986257
37,특수학교,부산혜원학교,부산광역시 강서구 공항로 1319 (대저1동) 부산혜원학교,부산광역시 강서구 대저1동 395-25,35.21534404,128.9886148,부산광역시 강서구,부산강서,N,,16,2022-03-20,35.21534404128.9886148
38,유치원,송정유치원,부산광역시 강서구 신호산단4로 10 (신호동) 송정유치원,부산광역시 강서구 신호동 300-2,35.08533995,128.8735974,부산광역시 강서구,부산강서,N,,,2022-03-20,35.08533995128.8735974
39,초등학교,송정초등학교,부산광역시 강서구 신호산단4로 10 (신호동) 송정초등학교,부산광역시 강서구 신호동 300-2,35.08536457,128.8735012,부산광역시 강서구,부산강서,Y,6.0,16,2022-03-20,35.08536457128.8735012
40,유치원,신명유치원,부산광역시 강서구 명지국제7로 178 (명지동) 신명유치원,부산광역시 강서구 명지동 3427,35.09523277,128.9207155,부산광역시 강서구,부산강서,N,,,2022-03-20,35.09523277128.9207155
42,초등학교,신호초등학교,부산광역시 강서구 신호산단2로75번길 12 (신호동) 신호초등학교,부산광역시 강서구 신호동 254,35.08196953,128.8785862,부산광역시 강서구,부산강서,N,,16,2022-03-20,35.08196953128.8785862
44,어린이집,에코파랑새어린이집,부산광역시 강서구 범방3로46번길 11 (범방동) 에코파랑새 어린이집,부산광역시 강서구 범방동 1901-5,35.147375,128.881323,부산광역시 강서구,부산강서,N,,,2022-03-20,35.147375128.881323
45,유치원,오션유치원,부산광역시 강서구 명지오션시티6로 72 (명지동) 오션유치원,부산광역시 강서구 명지동 3241-3,35.08029669,128.9070666,부산광역시 강서구,부산강서,N,,,2022-03-20,35.08029669128.9070666
47,어린이집,제일어린이집,부산광역시 강서구 송정길43번길 16 (송정동) 제일어린이집,부산광역시 강서구 송정동 1191-27,35.10041581,128.8419611,부산광역시 강서구,부산강서,N,,16,2022-03-20,35.10041581128.8419611
48,초등학교,천가초등학교,부산광역시 강서구 동선길 135 (성북동) 천가초등학교,부산광역시 강서구 성북동 344,35.05234602,128.8312677,부산광역시 강서구,부산강서,N,,4~6,2022-03-20,35.05234602128.8312677
50,어린이집,파랑새어린이집,부산광역시 강서구 낙동남로 458-2 (녹산동) 파랑새어린이집,부산광역시 강서구 녹산동 846,35.11210702,128.8701154,부산광역시 강서구,부산강서,Y,2.0,30,2022-03-20,35.11210702128.8701154
51,어린이집,현대어린이집,부산광역시 강서구 호계로145번길 8 (죽동동) 현대어린이집,부산광역시 강서구 죽동동 342-3,35.20464197,128.8911841,부산광역시 강서구,부산강서,Y,2.0,16,2022-03-20,35.20464197128.8911841
53,유치원,명지꿈자람유치원,부산광역시 강서구 명지국제8로 199(명지동) 명지꿈자람유치원,부산광역시 강서구 명지동 1760-4,35.0995018864,128.9150379324,부산광역시 강서구,부산강서,N,,24,2022-03-20,35.0995018864128.9150379324
54,유치원,명지가온유치원,부산광역시 강서구 명지오션시티6로 6(명지동) 명지가온유치원,부산광역시 강서구 명지동 3242-2,35.0802536286,128.9084056758,부산광역시 강서구,부산강서,Y,2.0,16,2022-03-20,35.0802536286128.9084056758
0,특수학교,혜송학교,부산광역시 서구 천마로50번길 1,부산광역시 서구 남부민동 611-43,35.08187619,129.0225205,부산광역시 서구,서부경찰서,N,,4~12,2022-02-17,35.08187619129.0225205
1,초등학교,부민초등학교,부산광역시 서구 고운들로 12,부산광역시 서구 부용동2가 11,35.10597015,129.0199224,부산광역시 서구,서부경찰서,Y,1.0,6~20,2022-02-17,35.10597015129.0199224
2,유치원,놀이아유치원,부산광역시 서구 부용로32번길 9,부산광역시 서구 부용동2가 39,35.10746281,129.018361,부산광역시 서구,서부경찰서,N,,8~12,2022-02-17,35.10746281129.018361
3,유치원,내원정사유치원,부산광역시 서구 대신공원로 32,부산광역시 서구 서대신동3가 6-1,35.1200013,129.0187421,부산광역시 서구,서부경찰서,N,,4~10,2022-02-17,35.1200013129.0187421
4,유치원,노틀담유치원,부산광역시 서구 임시수도기념로 61-32,부산광역시 서구 부민동3가 22,35.10275932,129.0168341,부산광역시 서구,서부경찰서,N,,4~12,2022-02-17,35.10275932129.0168341
5,유치원,영락유치원,부산광역시 서구 대청로 8,부산광역시 서구 부민동1가 22-1,35.10312312,129.020921,부산광역시 서구,서부경찰서,N,,6~20,2022-02-17,35.10312312129.020921
6,초등학교,아미초등학교,부산광역시 서구 해돋이로 241,부산광역시 서구 아미동2가 89,35.09811433,129.0163118,부산광역시 서구,서부경찰서,N,,6~12,2022-02-17,35.09811433129.0163118
7,초등학교,남부민초등학교,부산광역시 서구 천마로 153,부산광역시 서구 남부민동 76,35.08941809,129.0233338,부산광역시 서구,서부경찰서,N,,4~12,2022-02-17,35.08941809129.0233338
8,초등학교,대신초등학교,부산광역시 서구 대신로 63,부산광역시 서구 서대신동3가 195,35.11618072,129.0117821,부산광역시 서구,서부경찰서,N,,4~20,2022-02-17,35.11618072129.0117821
9,초등학교,화랑초등학교,부산광역시 서구 대영로86번길 56,부산광역시 서구 동대신동1가 348,35.10824222,129.0205048,부산광역시 서구,서부경찰서,N,,6~30,2022-02-17,35.10824222129.0205048
10,초등학교,동신초등학교,부산광역시 서구 대영로85번길 81-19,부산광역시 서구 동대신동3가 315,35.11386005,129.017591,부산광역시 서구,서부경찰서,Y,1.0,6~25,2022-02-17,35.11386005129.017591
11,초등학교,천마초등학교,부산광역시 서구 천해로7번길 38,부산광역시 서구 암남동 81-11,35.081681,129.0182396,부산광역시 서구,서부경찰서,N,,6~12,2022-02-17,35.081681129.0182396
12,어린이집,아동종합보호센터,부산광역시 서구 까치고개로 183,부산광역시 서구 아미동2가 127,35.10019443,129.0158674,부산광역시 서구,서부경찰서,N,,6~20,2022-02-17,35.10019443129.0158674
14,유치원,동신초등학교 병설유치원,부산광역시 서구 대영로85번길 81-19,부산광역시 서구 동대신동3가 315,35.11386005,129.0175903,부산광역시 서구,서부경찰서,Y,1.0,6~25,2022-02-17,35.11386005129.0175903
15,유치원,마리아유치원,부산광역시 서구 구덕로333번길 36,부산광역시 서구 서대신동3가 319,35.11318735,129.0142573,부산광역시 서구,서부경찰서,N,,6~15,2022-02-17,35.11318735129.0142573
16,유치원,푸른유치원,부산광역시 서구 남부민로 34,부산광역시 서구 남부민동 300,35.08439865,129.0232186,부산광역시 서구,서부경찰서,N,,4~12,2022-02-17,35.08439865129.0232186
17,초등학교,토성초등학교,부산광역시 서구 구덕로134번길 45,부산광역시 서구 토성동2가 25,35.09924271,129.0212827,부산광역시 서구,서부경찰서,Y,1.0,8~20,2022-02-17,35.09924271129.0212827
18,초등학교,송도초등학교,부산광역시 서구 충무대로 25,부산광역시 서구 암남동 313,35.07835411,129.0160446,부산광역시 서구,서부경찰서,Y,1.0,4~15,2022-02-17,35.07835411129.0160446
19,초등학교,구덕초등학교,부산광역시 서구 보수대로 312,부산광역시 서구 서대신동3가 41-1,35.120431,129.0125312,부산광역시 서구,서부경찰서,Y,1.0,4~25,2022-02-17,35.120431129.0125312
20,어린이집,가람어린이집,부산광역시 서구 해돋이로 420,부산광역시 서구 서대신동2가 500-61,35.108271,129.009521,부산광역시 서구,서부경찰서,N,,4~12,2022-02-17,35.108271129.009521
21,어린이집,천마어린이집,부산광역시 서구 천해로13번길 58,부산광역시 서구 남부민동 609-208,35.082031,129.0178683,부산광역시 서구,서부경찰서,N,,6~12,2022-02-17,35.082031129.0178683
22,초등학교,알로이시오초등학교,부산광역시 서구 천해로13번길 16-9,부산광역시 서구 암남동 2-18,35.08331635,129.0163674,부산광역시 서구,서부경찰서,Y,1.0,5~12,2022-02-17,35.08331635129.0163674
0,초등학교,삼덕초등학교,부산광역시 사상구 삼덕로 24 (삼락동),,35.17416851,128.9785507,부산광역시 사상구청,사상경찰서,Y,3.0,,2022-06-07,35.17416851128.9785507
1,유치원,삼덕초등학교병설유치원,부산광역시 사상구 삼덕로 24 (삼락동),,35.17410428,128.9785507,부산광역시 사상구청,사상경찰서,Y,3.0,,2022-06-07,35.17410428128.9785507
2,초등학교,모라초등학교,부산광역시 사상구 모라로64번길 46 (모라동),,35.19004594,128.9864313,부산광역시 사상구청,사상경찰서,Y,3.0,,2022-06-07,35.19004594128.9864313
3,초등학교,모덕초등학교,부산광역시 사상구 덕상로 120 (모라동),,35.18270148,128.9919381,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18270148128.9919381
5,유치원,모덕유치원,부산광역시 사상구 덕상로 85 (덕포동),,35.17907248,128.9892673,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.17907248128.9892673
6,유치원,"초록유치원(구,동백유치원)",부산광역시 사상구 백양대로 880 (모라동),,35.18311269,128.9912801,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18311269128.9912801
7,초등학교,모동초등학교,부산광역시 사상구 모라로192번길 37 (모라동),,35.18522962,129.0018982,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.18522962129.0018982
8,유치원,모동초등학교병설,부산광역시 사상구 모라로192번길 37 (모라동),,35.18523013,129.0018982,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.18523013129.0018982
9,유치원,아름솔유치원,부산광역시 사상구 모라로192번길 32 (모라동),,35.1844609,129.0013929,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.1844609129.0013929
10,초등학교,모산초등학교,부산광역시 사상구 모라로110번길 93 (모라동),,35.18571631,128.9952076,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18571631128.9952076
11,어린이집,모라어린이집,"부산광역시 사상구 모라로110번길 129(모라동, 모라종합사회복지관)",,35.18494335,128.9978757,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18494335128.9978757
12,초등학교,덕포초등학교,부산광역시 사상구 삼덕로 83 (덕포동),,35.17393127,128.9860524,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.17393127128.9860524
13,초등학교,덕상초등학교,부산광역시 사상구 덕상로 39 (덕포동),,35.1748859,128.9897236,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.1748859128.9897236
14,유치원,은하자연유치원,부산광역시 사상구 백양대로768번길 63-24 (덕포동),,35.1739467,128.9925819,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.1739467128.9925819
16,유치원,덕포한샘유치원,부산광역시 사상구 백양대로768번길 63-6 (덕포동),,35.17410058,128.9915902,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.17410058128.9915902
17,초등학교,사상초등학교,부산광역시 사상구 운산로 65 (덕포동),,35.16761073,128.9828363,부산광역시 사상구청,사상경찰서,Y,7.0,,2022-06-07,35.16761073128.9828363
18,유치원,사상초등학교병설유치원,부산광역시 사상구 운산로 65 (덕포동),,35.16761073,128.9828348,부산광역시 사상구청,사상경찰서,Y,5.0,,2022-06-07,35.16761073128.9828348
19,어린이집,부산근로복지공단어린이집,부산광역시 사상구 사상로 255 (괘법동),,35.1674319,128.9816774,부산광역시 사상구청,사상경찰서,Y,5.0,,2022-06-07,35.1674319128.9816774
20,초등학교,괘법초등학교,부산광역시 사상구 사상로161번길 8 (괘법동),,35.16018215,128.9857978,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.16018215128.9857978
21,초등학교,창진초등학교,부산광역시 사상구 사상로223번길 100 (괘법동),,35.16617253,128.9778864,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.16617253128.9778864
22,유치원,괘법한신유치원,부산광역시 사상구 낙동대로1210번길 33 (괘법동),,35.16797093,128.9784305,부산광역시 사상구청,사상경찰서,Y,5.0,,2022-06-07,35.16797093128.9784305
23,초등학교,감전초등학교,부산광역시 사상구 괘감로 132 (감전동),,35.15574588,128.9886679,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.15574588128.9886679
25,초등학교,서감초등학교,부산광역시 사상구 괘감로 64 (감전동),,35.1578108,128.9820842,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1578108128.9820842
26,유치원,서감초등학교병설유치원,부산광역시 사상구 괘감로 64 (감전동),,35.15783782,128.9820849,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.15783782128.9820849
27,유치원,감전샛별유치원,부산광역시 사상구 괘감로 77(괘법동),,35.1586848,128.9832326,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.1586848128.9832326
28,어린이집,성광어린이집,부산광역시 사상구 새벽시장로63번길 57 (감전동),,35.15761936,128.9810064,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.15761936128.9810064
29,초등학교,주학초등학교,부산광역시 사상구 가야대로366번길 120 (주례동),,35.14606624,129.0121591,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.14606624129.0121591
30,초등학교,엄궁초등학교,부산광역시 사상구 엄궁로191번길 23 (엄궁동),,35.1291981,128.9743982,부산광역시 사상구청,사상경찰서,Y,6.0,,2022-06-07,35.1291981128.9743982
31,유치원,가람유치원,부산광역시 사상구 엄궁로191번길 20 (엄궁동),,35.1291437,128.9734755,부산광역시 사상구청,사상경찰서,Y,6.0,,2022-06-07,35.1291437128.9734755
32,초등학교,학진초등학교,부산광역시 사상구 대동로 34-16 (엄궁동),,35.133048,128.9751453,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.133048128.9751453
33,초등학교,동궁초등학교,부산광역시 사상구 엄궁로 70-7 (엄궁동),,35.12346124,128.9748128,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.12346124128.9748128
34,유치원,엄궁한신유치원,부산광역시 사상구 엄궁로 40 (엄궁동),,35.12452472,128.9691928,부산광역시 사상구청,사상경찰서,Y,6.0,,2022-06-07,35.12452472128.9691928
35,유치원,엄궁누리유치원,부산광역시 사상구 엄궁로 119 (엄궁동),,35.1262195,128.9770668,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1262195128.9770668
36,초등학교,학장초등학교,부산광역시 사상구 대동로 205 (학장동),,35.14619209,128.9845724,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.14619209128.9845724
37,초등학교,구학초등학교,부산광역시 사상구 학감대로 49 (학장동),,35.13776229,128.9922143,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.13776229128.9922143
38,유치원,으뜸유치원,부산광역시 사상구 학감대로49번길 28-7 (학장동),,35.1369017,128.9921913,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.1369017128.9921913
39,유치원,사랑유치원,부산광역시 사상구 학감대로49번길 73 (학장동),,35.13499189,128.993135,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.13499189128.993135
40,초등학교,동주초등학교,부산광역시 사상구 가야대로306번길 72 (주례동),,35.14713311,129.0055483,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.14713311129.0055483
41,유치원,동성럭키유치원,부산광역시 사상구 주례로 114 (주례동),,35.1465353,129.0040737,부산광역시 사상구청,사상경찰서,Y,4.0,,2022-06-07,35.1465353129.0040737
42,초등학교,주양초등학교,부산광역시 사상구 백양대로 372-6 (주례동),,35.15368152,129.0121068,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.15368152129.0121068
43,초등학교,주감초등학교,부산광역시 사상구 양지로 48 (주례동),,35.15391434,129.0014957,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.15391434129.0014957
44,특수학교,솔빛학교,부산광역시 사상구 삼덕로5번길 171 (삼락동),,35.18174307,128.9787134,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18174307128.9787134
45,유치원,경남정보대부속유치원,부산광역시 사상구 주례로 57 (주례동),,35.1463089,129.0096154,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1463089129.0096154
46,유치원,리라유치원,부산광역시 사상구 낙동대로 778-9 (엄궁동),,35.1299219,128.9721871,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1299219128.9721871
47,유치원,명성유치원,부산광역시 사상구 학장로216번길 3 (학장동),,35.1438885,128.9902714,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.1438885128.9902714
48,유치원,무덕유치원,부산광역시 사상구 냉정로 78 (주례동),,35.14905235,129.0084996,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.14905235129.0084996
49,유치원,버클리명문유치원,부산광역시 사상구 백양대로342번길 16 (주례동),,35.1547982,129.0157386,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1547982129.0157386
51,유치원,벧엘유치원,부산광역시 사상구 백양대로902번길 42 (모라동),,35.1872871,128.9926857,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1872871128.9926857
52,유치원,"한빛유치원(구, 새한빛어린이집)",부산광역시 사상구 엄궁중로 20 (엄궁동),,35.1264434,128.9706313,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.1264434128.9706313
53,어린이집,청솔어린이집,부산광역시 사상구 대동로107번길 9-3 (학장동),,35.13941081,128.9788711,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.13941081128.9788711
54,유치원,부산유치원,부산광역시 사상구 대동로 110-13 (학장동),,35.13871031,128.9802672,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.13871031128.9802672
55,유치원,노아유치원,부산광역시 사상구 대동로159번길 73 (학장동),,35.1406152,128.9799207,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.1406152128.9799207
56,유치원,반도보라유치원,부산광역시 사상구 대동로 98 (학장동),,35.13729145,128.9791721,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.13729145128.9791721
57,어린이집,엄궁한빛어린이집,부산광역시 사상구 엄궁남로 17 (엄궁동),,35.1255406,128.9698875,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.1255406128.9698875
58,어린이집,주례고운어린이집,부산광역시 사상구 동주로 2-11 (주례동),,35.14779902,128.9990649,부산광역시 사상구청,사상경찰서,Y,2.0,,2022-06-07,35.14779902128.9990649
59,어린이집,한솔어린이집,부산광역시 사상구 모덕로 82 (덕포동),,35.18091206,128.9852421,부산광역시 사상구청,사상경찰서,Y,1.0,,2022-06-07,35.18091206128.9852421
0,어린이집,다솜어린이집,부산광역시 영도구 함지로79번길 76,부산광역시 영도구 동삼동 510-9,35.0759734,129.065522,부산광역시 영도구청,영도경찰서,Y,1.0,9,2022-04-15,35.0759734129.065522
1,어린이집,영지어린이집,부산광역시 영도구 와치로 2-13,부산광역시 영도구 청학동 466-2,35.08991805,129.057659,부산광역시 영도구청,영도경찰서,Y,1.0,8,2022-04-15,35.08991805129.057659
2,어린이집,와치어린이집,부산광역시 영도구 청학서로 11,부산광역시 영도구 청학동 416-1,35.0920368,129.0570901,부산광역시 영도구청,영도경찰서,Y,2.0,7,2022-04-15,35.0920368129.0570901
3,유치원,꿈나무유치원,부산광역시 영도구 남항새싹길 79,부산광역시 영도구 영선동4가 245-1,35.08232583,129.0440672,부산광역시 영도구청,영도경찰서,Y,2.0,6~10,2022-04-15,35.08232583129.0440672
4,유치원,복자유치원,부산광역시 영도구 태종로 340,부산광역시 영도구 청학동 196,35.09543187,129.0621922,부산광역시 영도구청,영도경찰서,Y,1.0,14,2022-04-15,35.09543187129.0621922
5,유치원,봉학병설유치원,부산광역시 영도구 태종로 242,부산광역시 영도구 청학동 389-53,35.09553575,129.0550151,부산광역시 영도구청,영도경찰서,Y,2.0,9.8~13.1,2022-04-15,35.09553575129.0550151
6,유치원,선암사유치원,부산광역시 영도구 본산로 37,부산광역시 영도구 동삼동 797-9,35.06647691,129.0773082,부산광역시 영도구청,영도경찰서,N,0.0,6,2022-04-15,35.06647691129.0773082
7,유치원,영도중앙유치원,부산광역시 영도구 하나길 760,부산광역시 영도구 봉래동5가 155-13,35.0928143,129.0505907,부산광역시 영도구청,영도경찰서,Y,1.0,12,2022-04-15,35.0928143129.0505907
8,유치원,영일유치원,부산광역시 영도구 꿈나무길 41,부산광역시 영도구 신선동1가 100,35.0901479,129.0462301,부산광역시 영도구청,영도경찰서,Y,1.0,6~10,2022-04-15,35.0901479129.0462301
9,유치원,자비유치원,부산광역시 영도구 일산봉로 49,부산광역시 영도구 청학동 84-1,35.0863987,129.0645618,부산광역시 영도구청,영도경찰서,Y,1.0,8,2022-04-15,35.0863987129.0645618
10,유치원,조아라유치원,부산광역시 영도구 와치로 235,부산광역시 영도구 동삼동 510-3,35.07587367,129.0674351,부산광역시 영도구청,영도경찰서,Y,1.0,7.5~9,2022-04-15,35.07587367129.0674351
11,유치원,초롱유치원,부산광역시 영도구 절영로 494,부산광역시 영도구 동삼동 654-1,35.0713408,129.070142,부산광역시 영도구청,영도경찰서,Y,1.0,11,2022-04-15,35.0713408129.070142
12,유치원,태종대병설유치원,부산광역시 영도구 태종로802번길 38,부산광역시 영도구 동삼동 962,35.06585062,129.0791469,부산광역시 영도구청,영도경찰서,Y,1.0,8,2022-04-15,35.06585062129.0791469
13,유치원,한성유치원,부산광역시 영도구 함지로 43,부산광역시 영도구 동삼동 1124-8,35.0718448,129.0629512,부산광역시 영도구청,영도경찰서,Y,1.0,11,2022-04-15,35.0718448129.0629512
14,유치원,한마음유치원,부산광역시 영도구 함지로79번길 23-26,부산광역시 영도구 동삼동 522-1,35.07402808,129.0629907,부산광역시 영도구청,영도경찰서,N,0.0,9.5~13,2022-04-15,35.07402808129.0629907
15,초등학교,남항초등학교,부산광역시 영도구 남항새싹길 55,부산광역시 영도구 영선동4가 247,35.08366836,129.0431184,부산광역시 영도구청,영도경찰서,Y,2.0,10,2022-04-15,35.08366836129.0431184
16,초등학교,대교초등학교,부산광역시 영도구 봉래나루로246번길 19,부산광역시 영도구 봉래동4가 18,35.09469394,129.0457531,부산광역시 영도구청,영도경찰서,Y,2.0,7~28,2022-04-15,35.09469394129.0457531
17,초등학교,대평초등학교,부산광역시 영도구 절영로 82,부산광역시 영도구 남항동2가 65-9,35.08753561,129.0388823,부산광역시 영도구청,영도경찰서,Y,4.0,8~15,2022-04-15,35.08753561129.0388823
18,초등학교,동삼초등학교,부산광역시 영도구 태종로 610,부산광역시 영도구 동삼동 258,35.0798259,129.0734678,부산광역시 영도구청,영도경찰서,Y,3.0,6~12,2022-04-15,35.0798259129.0734678
19,초등학교,봉삼초등학교,부산광역시 영도구 함지로79번길 39,부산광역시 영도구 동삼동 510-8,35.07479599,129.0636195,부산광역시 영도구청,영도경찰서,Y,1.0,9,2022-04-15,35.07479599129.0636195
21,초등학교,상리초등학교,부산광역시 영도구 상리로 38,부산광역시 영도구 동삼동 1123-11,35.08394705,129.0670776,부산광역시 영도구청,영도경찰서,Y,1.0,15,2022-04-15,35.08394705129.0670776
22,초등학교,신선초등학교,부산광역시 영도구 산정길 17,부산광역시 영도구 신선동3가 76-6,35.08361799,129.0475357,부산광역시 영도구청,영도경찰서,Y,3.0,8~11,2022-04-15,35.08361799129.0475357
23,초등학교,영도초등학교,부산광역시 영도구 꿈나무길 41,부산광역시 영도구 신선동1가 100,35.09012623,129.0462135,부산광역시 영도구청,영도경찰서,Y,1.0,6~10,2022-04-15,35.09012623129.0462135
24,초등학교,절영초등학교,부산광역시 영도구 함지로 37,부산광역시 영도구 동삼동 1124-5,35.07286285,129.0630068,부산광역시 영도구청,영도경찰서,Y,1.0,11,2022-04-15,35.07286285129.0630068
25,초등학교,중리초등학교,부산광역시 영도구 와치로 286,부산광역시 영도구 동삼동 454-34,35.07420086,129.0701947,부산광역시 영도구청,영도경찰서,Y,1.0,7~11,2022-04-15,35.07420086129.0701947
26,초등학교,청동초등학교,부산광역시 영도구 태종로422번길 51,부산광역시 영도구 청학동 71-1,35.08812016,129.0673539,부산광역시 영도구청,영도경찰서,Y,3.0,5~12.5,2022-04-15,35.08812016129.0673539
27,초등학교,청학초등학교,부산광역시 영도구 청학로 49,부산광역시 영도구 청학동 412-3,35.09320301,129.0595046,부산광역시 영도구청,영도경찰서,Y,3.0,6~10,2022-04-15,35.09320301129.0595046
0,초등학교,가동초등학교,부산광역시 기장군 정관읍 정관5로 100,부산광역시 기장군 정관읍 용수리 1305,35.32689908,129.178585,부산광역시 기장군,기장경찰서,Y,3.0,,2022-03-10,35.32689908129.178585
1,어린이집,고리원자력본부 한빛어린이집,부산광역시 기장군 장안읍 천산로28,부산광역시 기장군 장안읍 길천리 310-3,35.33055564,129.2826477,부산광역시 기장군,기장경찰서,Y,1.0,,2022-03-10,35.33055564129.2826477
2,초등학교,교리초등학교,부산광역시 기장군 기장읍 차성로 427,부산광역시 기장군 기장읍 교리 241-2,35.25506584,129.216719,부산광역시 기장군,기장경찰서,Y,15.0,,2022-03-10,35.25506584129.216719
